iter	RMSE
1499	0.000877128673
1500	0.0008737597668
1501	0.0008704070146
1502	0.0008664900211
1503	0.0008631685903
1504	0.000860596122
1505	0.0008580409468
1506	0.0008554984317
1507	0.0008529685269
1508	0.0008504511828
1509	0.0008477514737
1510	0.000845065488
1511	0.0008423931647
1512	0.0008391392353
1513	0.0008366421864
1514	0.0008340047415
1515	0.0008313807467
1516	0.000827654529
1517	0.0008244502047
1518	0.0008213002103
1519	0.0008181259702
1520	0.0008150055378
1521	0.0008118616236
1522	0.0008094816801
1523	0.0008070835426
1524	0.0008047266749
1525	0.0008022095086
1526	0.0007998448129
1527	0.0007967634115
1528	0.0007942790427
1529	0.0007918074418
1530	0.0007893485517
1531	0.0007870650132
1532	0.0007840363191
1533	0.0007816145197
1534	0.0007792051836
1535	0.0007768145783
1536	0.0007744196904
1537	0.000772051062
1538	0.0007696943288
1539	0.0007673357956
1540	0.0007650000636
1541	0.0007626760914
1542	0.0007603638312
1543	0.0007580447355
1544	0.0007557531411
1545	0.0007534731252
1546	0.0007503697999
1547	0.0007481102198
1548	0.0007458620811
1549	0.0007436253373
1550	0.0007413999419
1551	0.0007391858485
1552	0.000736983011
1553	0.0007347913836
1554	0.0007317680987
1555	0.0007295961938
1556	0.0007274353661
1557	0.0007252855703
1558	0.0007231467614
1559	0.0007210188945
1560	0.0007189019247
1561	0.0007167958076
1562	0.000712987825
1563	0.0007109037379
1564	0.0007088303596
1565	0.0007067676462
1566	0.0007046986168
1567	0.0007026564449
1568	0.0007006080475
1569	0.0006985862544
1570	0.0006965583245
1571	0.000692947419
1572	0.0006892769459
1573	0.0006872814941
1574	0.0006849894128
1575	0.0006827098516
1576	0.0006804427448
1577	0.0006771701011
1578	0.0006735945531
1579	0.0006703675479
1580	0.000666840477
1581	0.0006633406177
1582	0.0006605730146
1583	0.0006571177703
1584	0.0006543855776
1585	0.0006509744098
1586	0.0006482771667
1587	0.0006449095441
1588	0.0006430522404
1589	0.0006409286221
1590	0.0006388166426
1591	0.0006355060493
1592	0.0006336833896
1593	0.0006312438326
1594	0.0006291699589
1595	0.0006273702939
1596	0.0006249587651
1597	0.0006229119075
1598	0.000619692998
1599	0.0006179249945
1600	0.0006155543336
1601	0.0006131975945
1602	0.0006114499703
1603	0.0006091119178
1604	0.0006067838502
1605	0.0006036591623
1606	0.0006019417296
1607	0.0005996455067
1608	0.0005979425212
1609	0.0005956602122
1610	0.0005933919267
1611	0.0005914594929
1612	0.0005897846349
1613	0.0005867570455
1614	0.0005845271955
1615	0.0005813837803
1616	0.0005797570752
1617	0.0005766497674
1618	0.0005737024704
1619	0.0005721012259
1620	0.0005690473408
1621	0.0005675072273
1622	0.0005659755339
1623	0.0005644522205
1624	0.0005629372468
1625	0.0005614305731
1626	0.0005599321597
1627	0.0005584419673
1628	0.0005569599567
1629	0.000555486089
1630	0.0005540203254
1631	0.0005525626276
1632	0.0005511129573
1633	0.0005496553656
1634	0.0005482209426
1635	0.0005467944396
1636	0.0005453758191
1637	0.0005439650437
1638	0.0005425620765
1639	0.0005411484172
1640	0.0005397602846
1641	0.0005383798558
1642	0.0005370070944
1643	0.0005356356607
1644	0.0005342718895
1645	0.0005329157421
1646	0.0005315671798
1647	0.0005302261646
1648	0.0005288926582
1649	0.0005275666232
1650	0.000526248022
1651	0.0005249368175
1652	0.0005236329727
1653	0.000522336451
1654	0.0005210472161
1655	0.0005197652316
1656	0.0005184904618
1657	0.0005172228709
1658	0.0005159624235
1659	0.0005147090844
1660	0.0005134628186
1661	0.0005122235914
1662	0.0005109913682
1663	0.0005097661146
1664	0.0005085477966
1665	0.0005073363802
1666	0.0005061318319
1667	0.000504934118
1668	0.0005027489844
1669	0.000501563193
1670	0.0005003841406
1671	0.0004991278513
1672	0.0004978792194
1673	0.0004966381938
1674	0.000495404724
1675	0.0004941787603
1676	0.0004929602532
1677	0.000491749154
1678	0.0004905612128
1679	0.0004893625704
1680	0.0004881869332
1681	0.0004870184655
1682	0.0004858571296
1683	0.000484680865
1684	0.0004835316076
1685	0.0004823893825
1686	0.0004812541527
1687	0.0004800998758
1688	0.0004775010608
1689	0.0004749243922
1690	0.0004723697071
1691	0.0004698368435
1692	0.0004678089897
1693	0.0004653099952
1694	0.0004628324057
1695	0.0004608403948
1696	0.0004583960189
1697	0.0004564273489
1698	0.0004543238481
1699	0.0004523760336
1700	0.0004502487704
1701	0.0004483209725
1702	0.0004464042456
1703	0.0004443107857
1704	0.0004424137559
1705	0.0004405276243
1706	0.0004386523293
1707	0.0004366006761
1708	0.0004347446611
1709	0.0004328993138
1710	0.0004308802416
1711	0.0004290538671
1712	0.0004272379941
1713	0.0004252509798
1714	0.0004234537774
1715	0.0004218174437
1716	0.0004198617551
1717	0.0004180904187
1718	0.0004166631388
1719	0.0004147363148
1720	0.0004129894675
1721	0.0004115825342
1722	0.0004096841541
1723	0.0004079614516
1724	0.0004065745763
1725	0.0004044301962
1726	0.0004025702662
1727	0.0004007089426
1728	0.0003986009506
1729	0.0003968151855
1730	0.0003951520337
1731	0.0003933452666
1732	0.000392039301
1733	0.0003902519973
1734	0.0003884532869
1735	0.0003871667039
1736	0.00038540711
1737	0.0003834007311
1738	0.0003816379337
1739	0.0003803774421
1740	0.0003786549893
1741	0.0003766895885
1742	0.0003747378753
1743	0.0003730538125
1744	0.0003718257867
1745	0.0003701486182
1746	0.000368236364
1747	0.0003663374453
1748	0.0003644517771
1749	0.0003628512717
1750	0.0003612420622
1751	0.0003593876199
1752	0.0003578033199
1753	0.0003562280689
1754	0.0003550609243
1755	0.0003535001385
1756	0.000352345616
1757	0.0003506747847
1758	0.0003491366713
1759	0.0003476073319
1760	0.0003464758549
1761	0.0003447064354
1762	0.000343199545
1763	0.0003420864052
1764	0.0003407401718
1765	0.0003396382332
1766	0.0003382252607
1767	0.0003367014299
1768	0.0003353033299
1769	0.0003342225219
1770	0.0003328370225
1771	0.0003313305111
1772	0.0003298331062
1773	0.0003283447455
1774	0.0003272891601
1775	0.0003258143467
1776	0.0003245952209
1777	0.000323382318
1778	0.0003221756073
1779	0.0003209750584
1780	0.0003197806409
1781	0.0003187576784
1782	0.0003175736262
1783	0.0003163956272
1784	0.0003151625656
1785	0.0003139361365
1786	0.0003127758146
1787	0.0003115617649
1788	0.0003103542471
1789	0.0003094183716
1790	0.0003079545975
1791	0.0003065004553
1792	0.0003053735704
1793	0.0003044555403
1794	0.000303021264
1795	0.0003018526689
1796	0.0003004341054
1797	0.0002992780319
1798	0.0002980274704
1799	0.0002968528552
1800	0.0002956149445
1801	0.0002943843318
1802	0.0002932271859
1803	0.0002920090237
1804	0.0002907980449
1805	0.0002895942068
1806	0.000288459368
1807	0.000287267715
1808	0.0002860830907
1809	0.0002849650929
1810	0.0002837924616
1811	0.000282626749
1812	0.0002814679143
1813	0.0002803714197
1814	0.0002792243231
1815	0.0002780839972
1816	0.0002770076
1817	0.0002758786914
1818	0.0002749078231
1819	0.0002739194901
1820	0.0002729365824
1821	0.0002719590715
1822	0.0002709869293
1823	0.0002700201276
1824	0.0002690586387
1825	0.0002681024348
1826	0.0002671514884
1827	0.0002662057721
1828	0.0002652652589
1829	0.0002643299216
1830	0.0002633997336
1831	0.000262474668
1832	0.0002615546985
1833	0.0002606397986
1834	0.0002597299422
1835	0.0002586466754
1836	0.000257759153
1837	0.0002566861804
1838	0.0002558069598
1839	0.0002547441739
1840	0.000253789762
1841	0.0002527373854
1842	0.0002517922993
1843	0.0002507502248
1844	0.0002498143697
1845	0.0002487824912
1846	0.0002478557736
1847	0.0002468339863
1848	0.0002459613266
1849	0.0002449494538
1850	0.0002440851798
1851	0.0002430831212
1852	0.0002420871123
1853	0.0002412348032
1854	0.0002402484493
1855	0.0002394043166
1856	0.0002384275206
1857	0.0002374566168
1858	0.0002366241466
1859	0.0002356626463
1860	0.0002348381498
1861	0.000233885959
1862	0.0002329395075
1863	0.0002321263806
1864	0.0002311890889
1865	0.0002303837392
1866	0.0002294515205
1867	0.0002286541358
1868	0.0002277311645
1869	0.000226941668
1870	0.0002260278564
1871	0.0002252461723
1872	0.0002243414336
1873	0.0002235674868
1874	0.0002226717355
1875	0.0002219054518
1876	0.0002211432575
1877	0.0002202599094
1878	0.0002194615832
1879	0.0002185871955
1880	0.0002178400003
1881	0.0002169743127
1882	0.0002162345258
1883	0.0002153774565
1884	0.0002146450073
1885	0.0002138737235
1886	0.0002130287192
1887	0.0002123073825
1888	0.0002114708015
1889	0.0002107566282
1890	0.0002099283917
1891	0.0002092213138
1892	0.0002084049805
1893	0.0002076627078
1894	0.0002067529371
1895	0.0002059476408
1896	0.000205257136
1897	0.0002045703234
1898	0.0002036771756
1899	0.0002029974288
1900	0.0002022084632
1901	0.0002014942072
1902	0.0002007092016
1903	0.0001998847416
1904	0.0001991488182
1905	0.0001983766962
1906	0.0001976089591
1907	0.0001968455816
1908	0.0001961516925
1909	0.0001953470513
1910	0.0001945935773
1911	0.0001938443825
1912	0.000193002555
1913	0.000192260901
1914	0.0001916235756
1915	0.0001909896649
1916	0.0001902073135
1917	0.000189477775
1918	0.0001887523827
1919	0.0001880461021
1920	0.0001872773325
1921	0.0001865774244
1922	0.0001858164839
1923	0.0001851228831
1924	0.0001843696895
1925	0.0001836823315
1926	0.0001829368036
1927	0.0001822556247
1928	0.0001815886264
1929	0.00018085314
1930	0.0001801809037
1931	0.0001795121859
1932	0.0001787866918
1933	0.0001781239727
1934	0.0001774058512
1935	0.00017674907
1936	0.0001760382443
1937	0.000175388864
1938	0.0001746610218
1939	0.0001740156372
1940	0.0001733751181
1941	0.0001726573506
1942	0.0001720900327
1943	0.0001715256904
1944	0.0001708024164
1945	0.0001701162201
1946	0.0001694910797
1947	0.0001687779981
1948	0.0001681587827
1949	0.0001676016355
1950	0.0001669299754
1951	0.0001663777304
1952	0.0001657124951
1953	0.0001651051881
1954	0.0001645596801
1955	0.0001638600931
1956	0.0001633238987
1957	0.0001626310712
1958	0.0001620999161
1959	0.0001614592492
1960	0.0001608718602
1961	0.0001602372043
1962	0.0001595956045
1963	0.0001589674677
1964	0.0001583695627
1965	0.0001577380315
1966	0.000157145967
1967	0.0001565714593
1968	0.0001559490265
1969	0.0001553798416
1970	0.0001547977396
1971	0.0001541624976
1972	0.0001536437516
1973	0.0001531277891
1974	0.0001525705208
1975	0.0001520003129
1976	0.0001514913592
1977	0.0001509851396
1978	0.0001504371867
1979	0.0001498135221
1980	0.0001492548984
1981	0.0001487578349
1982	0.0001482634446
1983	0.0001477118516
1984	0.0001472221211
1985	0.000146735026
1986	0.0001462505528
1987	0.0001457078555
1988	0.0001451266235
1989	0.0001446488635
1990	0.0001441736758
1991	0.0001436532928
1992	0.0001431215858
1993	0.0001425329502
1994	0.0001420170506
1995	0.0001415042228
1996	0.0001409817295
1997	0.0001404743666
1998	0.000139968732
1999	0.0001394529003
